title,speaker,calling,year,season,url,paragraph_number,text
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,4,"Note that the distinguishing characteristic for the inhabitants of each kingdom is how they relate to the testimony of Jesus, ranging from (1)wholehearted devotion to (2)not being valiant to (3)outright rejection. On each persons reaction hangs his or her eternal future."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,5,What is the testimony of Jesus?
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,6,"It is the witness of the Holy Spirit that He is the divine Son of God, the Messiah and Redeemer. It is Johns testimony that Jesus was in the beginning with God, that He is the Creator of heaven and earth, and that in him was the gospel, and the gospel was the life, and the life was the light of men. It is the testimony of the Apostles and Prophets,  that He died, was buried, and rose again the third day, and ascended into heaven. It is the knowledge that there is no other name given whereby salvation cometh. It is the testimony, last of all, given by the Prophet Joseph Smith, that he lives!  That he is the Only Begotten of the Fatherthat by him, and through him, and of him, the worlds are and were created, and the inhabitants thereof are begotten sons and daughters unto God."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,7,"Beyond this testimony is the question, What do we do about it?"
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,8,"The inheritors of the celestial kingdom receive the testimony of Jesus in the fullest sense by being baptized, receiving the Holy Ghost, and overcoming by faith. The principles and truths of the gospel of Jesus Christ govern their priorities and choices. The testimony of Jesus is manifest in what they are and what they are becoming. Their motive is charity, the pure love of Christ. Their focus is on pursuing the measure of the stature of the fulness of Christ."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,9,"At least some of those who will be found in the terrestrial kingdom also accept the testimony of Jesus, but they are distinguished by what they dont do about it. Not being valiant in the witness of the Savior suggests a degree of apathy or casualnessbeing lukewarm as opposed to the people of Ammon in the Book of Mormon, for example, who were distinguished for their zeal towards God."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,10,"The inhabitants of the telestial kingdom are those who reject the testimony of Jesus along with His gospel, His covenants, and His prophets. They are described by Abinadi as having gone according to their own carnal wills and desires; having never called upon the Lord while the arms of mercy were extended towards them; for the arms of mercy were extended towards them, and they would not."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,11,What does it mean to be valiant in the testimony of Jesus?
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,12,"There are several possibilities that could be considered in answering this question. I will mention a few. Being valiant in the testimony of Jesus surely includes nurturing and strengthening that testimony. True disciples do not ignore the seemingly small things that sustain and strengthen their testimony of Jesus, such as prayer, study of the scriptures, Sabbath observance, partaking of the sacrament, repentance, ministering, and worship in the house of the Lord. President Nelson reminds us that with frightening speed, a testimony that is not nourished daily by the good word of God [Moroni 6:4] can crumble. Thus,  we need daily experiences worshipping the Lord and studying His gospel. Then he added: I plead with you to let God prevail in your life. Give Him a fair share of your time. As you do, notice what happens to your positive spiritual momentum."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,13,"Being valiant also suggests being open and public about ones witness. In baptism, we confirm our willingness to stand as witnesses of God at all times and in all things, and in all places that [we] may be in, even until death. In this Easter season especially, we joyfully, publicly, and unreservedly proclaim our witness of the resurrected, living Christ."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,14,"One aspect of being valiant in the testimony of Jesus is to heed His messengers. God does not force us into the better path, the covenant path, but He instructs His prophets to make us fully aware of the consequences of our choices. And it is not just the members of His Church. Through His prophets and apostles, He lovingly pleads with all the world to heed the truth that will make them free, spare them needless suffering, and bring them enduring joy."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,15,"Being valiant in the testimony of Jesus means encouraging others, by word and example, to likewise be valiant, especially those of our own families. Elder NealA. Maxwell once addressed the essentially honorable members [of the Church] who are skimming over the surface instead of deepening their discipleship and who are casually engaged rather than anxiously engaged [Doctrine and Covenants 76:75; 58:27]. Noting that all are free to choose, Elder Maxwell lamented: Unfortunately, however, when some choose slackness, they are choosing not only for themselves, but for the next generation and the next. Small equivocations in parents can produce large deviations in their children! Earlier generations in a family may have reflected dedication, while some in the current generation evidence equivocation. Sadly, in the next, some may choose dissension, as erosion takes its toll."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,16,"Years ago, Elder JohnH. Groberg related the story of a young family living in a small branch in Hawaii in the early 1900s. They had been members of the Church for about two years when one of their daughters fell ill with an undiagnosed disease and was hospitalized. At church the next Sunday, the father and his son prepared the sacrament as they did most weeks, but as the young father knelt to bless the bread, the branch president, suddenly realizing who was at the sacrament table, jumped up and cried, Stop. You cant touch the sacrament. Your daughter has an unknown disease. Leave immediately while someone else fixes new sacrament bread. We cant have you here. Go. The stunned father searchingly looked at the branch president and then the congregation and, sensing the depth of anxiety and embarrassment from all, motioned to his family, and they quietly filed out of the chapel."
